0,1
0.00416667,0.999773
0.00833333,0.999132
0.0125,0.998189
0.0166667,0.997105
0.0208333,0.996053
0.025,0.995187
0.0291667,0.9946
0.0333333,0.994305
0.0375,0.994225
0.0416667,0.994205
0.0458333,0.994037
0.05,0.993497
0.0541667,0.992394
0.0583333,0.990602
0.0625,0.988097
0.0666667,0.984963
0.0708333,0.981394
0.075,0.977667
0.0791667,0.974102
0.0833333,0.971014
0.0875,0.968656
0.0916667,0.967181
0.0958333,0.966601
0.1,0.966793
0.104167,0.967501
0.108333,0.968388
0.1125,0.969076
0.116667,0.969211
0.120833,0.968511
0.125,0.966807
0.129167,0.964069
0.133333,0.960403
0.1375,0.956037
0.141667,0.951286
0.145833,0.946498
0.15,0.942008
0.154167,0.938078
0.158333,0.934865
0.1625,0.932396
0.166667,0.930572
0.170833,0.929186
0.175,0.927971
0.179167,0.926638
0.183333,0.92493
0.1875,0.922656
0.191667,0.91972
0.195833,0.916125
0.2,0.911968
0.204167,0.907412
0.208333,0.902661
0.2125,0.897917
0.216667,0.893346
0.220833,0.889058
0.225,0.885085
0.229167,0.881391
0.233333,0.877882
0.2375,0.874433
0.241667,0.870916
0.245833,0.86723
0.25,0.863317
0.254167,0.859178
0.258333,0.854868
0.2625,0.850481
0.266667,0.846131
0.270833,0.841925
0.275,0.837936
0.279167,0.834189
0.283333,0.830646
0.2875,0.827215
0.291667,0.823762
0.295833,0.820136
0.3,0.816194
0.304167,0.811835
0.308333,0.80701
0.3125,0.801746
0.316667,0.796137
0.320833,0.790334
0.325,0.784526
0.329167,0.778908
0.333333,0.773651
0.3375,0.76887
0.341667,0.764607
0.345833,0.760823
0.35,0.757402
0.354167,0.75417
0.358333,0.750922
0.3625,0.747453
0.366667,0.743592
0.370833,0.739219
0.375,0.734288
0.379167,0.728826
0.383333,0.72293
0.3875,0.716745
0.391667,0.710445
0.395833,0.704204
0.4,0.698172
0.404167,0.692449
0.408333,0.68708
0.4125,0.682046
0.416667,0.677276
0.420833,0.672659
0.425,0.668067
0.429167,0.663377
0.433333,0.658486
0.4375,0.653328
0.441667,0.647876
0.445833,0.642146
0.45,0.636186
0.454167,0.630067
0.458333,0.623865
0.4625,0.617654
0.466667,0.61149
0.470833,0.605407
0.475,0.599417
0.479167,0.593508
0.483333,0.587658
0.4875,0.581837
0.491667,0.57602
0.495833,0.570192
0.5,0.564352
0.504167,0.558511
0.508333,0.552695
0.5125,0.546933
0.516667,0.541252
0.520833,0.535673
0.525,0.530203
0.529167,0.524833
0.533333,0.519539
0.5375,0.514286
0.541667,0.509032
0.545833,0.503736
0.55,0.498364
0.554167,0.492893
0.558333,0.487315
0.5625,0.481638
0.566667,0.475884
0.570833,0.470084
0.575,0.464275
0.579167,0.458492
0.583333,0.452765
0.5875,0.447113
0.591667,0.441543
0.595833,0.436049
0.6,0.430614
0.604167,0.425208
0.608333,0.419799
0.6125,0.41435
0.616667,0.408827
0.620833,0.403199
0.625,0.397444
0.629167,0.391548
0.633333,0.385508
0.6375,0.379332
0.641667,0.373038
0.645833,0.366657
0.65,0.360224
0.654167,0.353784
0.658333,0.347381
0.6625,0.341059
0.666667,0.334859
0.670833,0.328807
0.675,0.322922
0.679167,0.317205
0.683333,0.311642
0.6875,0.306209
0.691667,0.30087
0.695833,0.295585
0.7,0.290316
0.704167,0.285032
0.708333,0.279715
0.7125,0.274358
0.716667,0.268974
0.720833,0.263587
0.725,0.258231
0.729167,0.252946
0.733333,0.247767
0.7375,0.242725
0.741667,0.237834
0.745833,0.233096
0.75,0.228495
0.754167,0.224004
0.758333,0.219589
0.7625,0.215211
0.766667,0.210841
0.770833,0.206455
0.775,0.202045
0.779167,0.197615
0.783333,0.193181
0.7875,0.188764
0.791667,0.184387
0.795833,0.180067
0.8,0.175811
0.804167,0.17161
0.808333,0.167445
0.8125,0.163283
0.816667,0.159087
0.820833,0.154819
0.825,0.150453
0.829167,0.145978
0.833333,0.141398
0.8375,0.136743
0.841667,0.132057
0.845833,0.127397
0.85,0.122825
0.854167,0.118398
0.858333,0.114157
0.8625,0.110123
0.866667,0.106292
0.870833,0.102634
0.875,0.0991026
0.879167,0.0956388
0.883333,0.0921839
0.8875,0.0886888
0.891667,0.0851214
0.895833,0.0814723
0.9,0.0777558
0.904167,0.0740078
0.908333,0.0702814
0.9125,0.0666391
0.916667,0.0631437
0.920833,0.0598484
0.925,0.0567883
0.929167,0.0539736
0.933333,0.0513875
0.9375,0.0489886
0.941667,0.0467181
0.945833,0.0445095
0.95,0.042299
0.954167,0.0400336
0.958333,0.037678
0.9625,0.0352157
0.966667,0.032649
0.970833,0.0299954
0.975,0.0272821
0.979167,0.0245406
0.983333,0.0218005
0.9875,0.0190853
0.991667,0.0164089
0.995833,0.0137762
1,0.0111846
